Mumbai,20-01-2019,Poor
Patna,20-01-2019,Severe
Talcher,20-01-2019,Very Poor
Thiruvananthapuram,20-01-2019,Moderate
Visakhapatnam,20-01-2019,Very Poor
Ahmedabad,21-01-2019,Severe
Amaravati,21-01-2019,Poor
Amritsar,21-01-2019,Good
Bengaluru,21-01-2019,Moderate
Brajrajnagar,21-01-2019,Poor
Chennai,21-01-2019,Satisfactory
Delhi,21-01-2019,Severe
Gurugram,21-01-2019,Poor
Hyderabad,21-01-2019,Moderate
Jaipur,21-01-2019,Moderate
Jorapokhar,21-01-2019,Poor
Kolkata,21-01-2019,Severe
Lucknow,21-01-2019,Very Poor
Mumbai,21-01-2019,Moderate
Patna,21-01-2019,Severe
Talcher,21-01-2019,Severe
Thiruvananthapuram,21-01-2019,Moderate
Visakhapatnam,21-01-2019,Very Poor
Ahmedabad,22-01-2019,Severe
Amaravati,22-01-2019,Poor
Amritsar,22-01-2019,Good
Bengaluru,22-01-2019,Moderate
Brajrajnagar,22-01-2019,Very Poor
Chennai,22-01-2019,Moderate
Delhi,22-01-2019,Moderate
Gurugram,22-01-2019,Moderate
Hyderabad,22-01-2019,Moderate
Jaipur,22-01-2019,Moderate
Jorapokhar,22-01-2019,Very Poor
Kolkata,22-01-2019,Severe
Lucknow,22-01-2019,Very Poor
Mumbai,22-01-2019,Moderate
Patna,22-01-2019,Severe
Talcher,22-01-2019,Poor
Thiruvananthapuram,22-01-2019,Moderate
Visakhapatnam,22-01-2019,Very Poor
Ahmedabad,23-01-2019,Severe
Amaravati,23-01-2019,Moderate
Amritsar,23-01-2019,Good
Bengaluru,23-01-2019,Moderate
Brajrajnagar,23-01-2019,Poor
Chennai,23-01-2019,Satisfactory
Delhi,23-01-2019,Moderate
Gurugram,23-01-2019,Moderate
Hyderabad,23-01-2019,Moderate
Jaipur,23-01-2019,Satisfactory
Jorapokhar,23-01-2019,Very Poor
Kolkata,23-01-2019,Severe
Lucknow,23-01-2019,Very Poor
Mumbai,23-01-2019,Satisfactory
Patna,23-01-2019,Very Poor
Talcher,23-01-2019,Poor
Thiruvananthapuram,23-01-2019,Moderate
Visakhapatnam,23-01-2019,Very Poor
Ahmedabad,24-01-2019,Severe
Amaravati,24-01-2019,Moderate
Amritsar,24-01-2019,Moderate
Bengaluru,24-01-2019,Moderate
Brajrajnagar,24-01-2019,Poor
Chennai,24-01-2019,Satisfactory
Delhi,24-01-2019,Very Poor
Gurugram,24-01-2019,Poor
Hyderabad,24-01-2019,Moderate
Jaipur,24-01-2019,Moderate
Jorapokhar,24-01-2019,Poor
Kolkata,24-01-2019,Very Poor
Lucknow,24-01-2019,Poor
Mumbai,24-01-2019,Moderate
Patna,24-01-2019,Poor
Talcher,24-01-2019,Moderate
Thiruvananthapuram,24-01-2019,Moderate
Visakhapatnam,24-01-2019,Poor
Ahmedabad,25-01-2019,Very Poor
Amaravati,25-01-2019,Satisfactory
Amritsar,25-01-2019,Moderate
Bengaluru,25-01-2019,Moderate
Brajrajnagar,25-01-2019,Poor
Chennai,25-01-2019,Satisfactory
Delhi,25-01-2019,Moderate
Gurugram,25-01-2019,Moderate
Hyderabad,25-01-2019,Satisfactory
Jaipur,25-01-2019,Moderate
Jorapokhar,25-01-2019,Poor
Kolkata,25-01-2019,Very Poor
Lucknow,25-01-2019,Very Poor
Mumbai,25-01-2019,Moderate
Patna,25-01-2019,Very Poor
Talcher,25-01-2019,Moderate
Thiruvananthapuram,25-01-2019,Moderate
Visakhapatnam,25-01-2019,Poor
Ahmedabad,26-01-2019,Poor
Amaravati,26-01-2019,Satisfactory
Amritsar,26-01-2019,Moderate
Bengaluru,26-01-2019,Moderate
Brajrajnagar,26-01-2019,Moderate
Chennai,26-01-2019,Satisfactory
Delhi,26-01-2019,Poor
Gurugram,26-01-2019,Moderate
Hyderabad,26-01-2019,Satisfactory
Jaipur,26-01-2019,Satisfactory
Jorapokhar,26-01-2019,Poor
Kolkata,26-01-2019,Poor
Lucknow,26-01-2019,Poor
Mumbai,26-01-2019,Moderate
Patna,26-01-2019,Very Poor
Talcher,26-01-2019,Moderate
Thiruvananthapuram,26-01-2019,Satisfactory
Visakhapatnam,26-01-2019,Moderate
Ahmedabad,27-01-2019,Severe
Amaravati,27-01-2019,Good
Amritsar,27-01-2019,Satisfactory
Bengaluru,27-01-2019,Moderate
Brajrajnagar,27-01-2019,Moderate
Chennai,27-01-2019,Satisfactory
Delhi,27-01-2019,Poor
Gurugram,27-01-2019,Poor
Hyderabad,27-01-2019,Satisfactory
Jaipur,27-01-2019,Satisfactory
Jorapokhar,27-01-2019,Poor
Kolkata,27-01-2019,Poor
Lucknow,27-01-2019,Moderate
Mumbai,27-01-2019,Moderate
Patna,27-01-2019,Very Poor
Talcher,27-01-2019,Moderate
Thiruvananthapuram,27-01-2019,Satisfactory
Visakhapatnam,27-01-2019,Moderate
Ahmedabad,28-01-2019,Severe
Amaravati,28-01-2019,Satisfactory
Amritsar,28-01-2019,Satisfactory
Bengaluru,28-01-2019,Satisfactory
Brajrajnagar,28-01-2019,Moderate
Chennai,28-01-2019,Satisfactory
Delhi,28-01-2019,Very Poor
Gurugram,28-01-2019,Poor
Hyderabad,28-01-2019,Moderate
Jaipur,28-01-2019,Moderate
Jorapokhar,28-01-2019,Moderate
Kolkata,28-01-2019,Poor
Lucknow,28-01-2019,Poor
Mumbai,28-01-2019,Moderate
Patna,28-01-2019,Poor
Talcher,28-01-2019,Moderate
Thiruvananthapuram,28-01-2019,Satisfactory
Visakhapatnam,28-01-2019,Moderate
Ahmedabad,29-01-2019,Severe
Amaravati,29-01-2019,Satisfactory
Amritsar,29-01-2019,Satisfactory
Bengaluru,29-01-2019,Satisfactory
Brajrajnagar,29-01-2019,Moderate
Chennai,29-01-2019,Satisfactory
Delhi,29-01-2019,Poor
Gurugram,29-01-2019,Moderate
Hyderabad,29-01-2019,Moderate
Jaipur,29-01-2019,Moderate
Jorapokhar,29-01-2019,Moderate
Kolkata,29-01-2019,Poor
Lucknow,29-01-2019,Poor
Mumbai,29-01-2019,Moderate
Patna,29-01-2019,Poor
Talcher,29-01-2019,Moderate
Thiruvananthapuram,29-01-2019,Satisfactory
Visakhapatnam,29-01-2019,Moderate
Ahmedabad,30-01-2019,Severe
Amaravati,30-01-2019,Moderate
Amritsar,30-01-2019,Moderate
Bengaluru,30-01-2019,Moderate
Brajrajnagar,30-01-2019,Moderate
Chennai,30-01-2019,Moderate
Delhi,30-01-2019,Very Poor
Gurugram,30-01-2019,Poor
Hyderabad,30-01-2019,Moderate
Jaipur,30-01-2019,Moderate
Jorapokhar,30-01-2019,Moderate
Kolkata,30-01-2019,Poor
Lucknow,30-01-2019,Poor
Mumbai,30-01-2019,Moderate
Patna,30-01-2019,Poor
Talcher,30-01-2019,Poor
Thiruvananthapuram,30-01-2019,Satisfactory
Visakhapatnam,30-01-2019,Moderate
Ahmedabad,31-01-2019,Severe
Amaravati,31-01-2019,Moderate
Amritsar,31-01-2019,Satisfactory
Bengaluru,31-01-2019,Moderate
Brajrajnagar,31-01-2019,Poor
Chennai,31-01-2019,Moderate
Delhi,31-01-2019,Very Poor
Gurugram,31-01-2019,Very Poor
Hyderabad,31-01-2019,Moderate
Jaipur,31-01-2019,Satisfactory
Jorapokhar,31-01-2019,Poor
Kolkata,31-01-2019,Poor
Lucknow,31-01-2019,Very Poor
Mumbai,31-01-2019,Moderate
Patna,31-01-2019,Very Poor
Talcher,31-01-2019,Very Poor
Thiruvananthapuram,31-01-2019,Moderate
Visakhapatnam,31-01-2019,Moderate
Ahmedabad,1/2/2019,Severe
Amaravati,1/2/2019,Moderate
Amritsar,1/2/2019,Satisfactory
Bengaluru,1/2/2019,Moderate
Brajrajnagar,1/2/2019,Moderate
Chennai,1/2/2019,Moderate
Delhi,1/2/2019,Very Poor
Gurugram,1/2/2019,Poor
Hyderabad,1/2/2019,Moderate
Jaipur,1/2/2019,Moderate
Jorapokhar,1/2/2019,Very Poor
Kolkata,1/2/2019,Very Poor
Lucknow,1/2/2019,Very Poor
Mumbai,1/2/2019,Moderate
Patna,1/2/2019,Severe
Talcher,1/2/2019,Very Poor
Thiruvananthapuram,1/2/2019,Moderate
Visakhapatnam,1/2/2019,Moderate
Ahmedabad,2/2/2019,Very Poor
Amaravati,2/2/2019,Moderate
Amritsar,2/2/2019,Satisfactory
Bengaluru,2/2/2019,Moderate
Brajrajnagar,2/2/2019,Poor
Chennai,2/2/2019,Satisfactory
Delhi,2/2/2019,Very Poor
Gurugram,2/2/2019,Very Poor
Hyderabad,2/2/2019,Moderate
Jaipur,2/2/2019,Moderate
Jorapokhar,2/2/2019,Poor
Kolkata,2/2/2019,Very Poor
Lucknow,2/2/2019,Very Poor
Mumbai,2/2/2019,Moderate
Patna,2/2/2019,Severe
Talcher,2/2/2019,Very Poor
Thiruvananthapuram,2/2/2019,Moderate
Visakhapatnam,2/2/2019,Poor
Ahmedabad,3/2/2019,Very Poor
Amaravati,3/2/2019,Moderate
Amritsar,3/2/2019,Satisfactory
Bengaluru,3/2/2019,Moderate
Brajrajnagar,3/2/2019,Poor
Chennai,3/2/2019,Satisfactory
Delhi,3/2/2019,Very Poor
Gurugram,3/2/2019,Poor
Hyderabad,3/2/2019,Moderate
Jaipur,3/2/2019,Moderate
Jorapokhar,3/2/2019,Poor
Kolkata,3/2/2019,Very Poor
Lucknow,3/2/2019,Very Poor
Mumbai,3/2/2019,Moderate
Patna,3/2/2019,Very Poor
Talcher,3/2/2019,Very Poor
Thiruvananthapuram,3/2/2019,Satisfactory
Visakhapatnam,3/2/2019,Poor
Ahmedabad,4/2/2019,Severe
Amaravati,4/2/2019,Moderate
Amritsar,4/2/2019,Moderate
Bengaluru,4/2/2019,Satisfactory
Brajrajnagar,4/2/2019,Poor
Chennai,4/2/2019,Satisfactory
Delhi,4/2/2019,Very Poor
Gurugram,4/2/2019,Poor
Hyderabad,4/2/2019,Moderate
Jaipur,4/2/2019,Moderate
Jorapokhar,4/2/2019,Poor
Kolkata,4/2/2019,Very Poor
Lucknow,4/2/2019,Poor
Mumbai,4/2/2019,Poor
Patna,4/2/2019,Very Poor
Talcher,4/2/2019,Very Poor
Thiruvananthapuram,4/2/2019,Satisfactory
Visakhapatnam,4/2/2019,Moderate
Ahmedabad,5/2/2019,Severe
Amaravati,5/2/2019,Moderate
Amritsar,5/2/2019,Moderate
Bengaluru,5/2/2019,Satisfactory
Brajrajnagar,5/2/2019,Poor
Chennai,5/2/2019,Moderate
Delhi,5/2/2019,Very Poor
Gurugram,5/2/2019,Poor
Hyderabad,5/2/2019,Moderate
Jaipur,5/2/2019,Moderate
Jorapokhar,5/2/2019,Poor
Kolkata,5/2/2019,Very Poor
Lucknow,5/2/2019,Poor
Mumbai,5/2/2019,Moderate
Patna,5/2/2019,Very Poor
Talcher,5/2/2019,Severe
Thiruvananthapuram,5/2/2019,Satisfactory
Visakhapatnam,5/2/2019,Poor
Ahmedabad,6/2/2019,Poor
Amaravati,6/2/2019,Moderate
Amritsar,6/2/2019,Moderate
Bengaluru,6/2/2019,Moderate
Brajrajnagar,6/2/2019,Poor
Chennai,6/2/2019,Moderate
Delhi,6/2/2019,Very Poor
Gurugram,6/2/2019,Poor
Hyderabad,6/2/2019,Moderate
Jaipur,6/2/2019,Moderate
Jorapokhar,6/2/2019,Poor
Kolkata,6/2/2019,Very Poor
Lucknow,6/2/2019,Very Poor
Mumbai,6/2/2019,Moderate
Patna,6/2/2019,Very Poor
Talcher,6/2/2019,Severe
Thiruvananthapuram,6/2/2019,Satisfactory
Visakhapatnam,6/2/2019,Poor
Ahmedabad,7/2/2019,Very Poor
Amaravati,7/2/2019,Moderate
Amritsar,7/2/2019,Satisfactory
Bengaluru,7/2/2019,Moderate
Brajrajnagar,7/2/2019,Poor
Chennai,7/2/2019,Moderate
Delhi,7/2/2019,Poor
Gurugram,7/2/2019,Moderate
Hyderabad,7/2/2019,Moderate
Jaipur,7/2/2019,Moderate
Jorapokhar,7/2/2019,Poor
Kolkata,7/2/2019,Very Poor
Lucknow,7/2/2019,Poor
Mumbai,7/2/2019,Moderate
Patna,7/2/2019,Very Poor
Talcher,7/2/2019,Severe
Thiruvananthapuram,7/2/2019,Satisfactory
Visakhapatnam,7/2/2019,Poor
Ahmedabad,8/2/2019,Poor
Amaravati,8/2/2019,Moderate
Amritsar,8/2/2019,Satisfactory
Bengaluru,8/2/2019,Moderate
Brajrajnagar,8/2/2019,Poor
Chennai,8/2/2019,Satisfactory
Delhi,8/2/2019,Moderate
Gurugram,8/2/2019,Moderate
Hyderabad,8/2/2019,Moderate
Jaipur,8/2/2019,Moderate
Jorapokhar,8/2/2019,Poor
Kolkata,8/2/2019,Very Poor
Lucknow,8/2/2019,Moderate
Mumbai,8/2/2019,Moderate
Patna,8/2/2019,Very Poor
Talcher,8/2/2019,Poor
Thiruvananthapuram,8/2/2019,Moderate
Visakhapatnam,8/2/2019,Poor
Ahmedabad,9/2/2019,Very Poor
Amaravati,9/2/2019,Moderate
Amritsar,9/2/2019,Satisfactory
Bengaluru,9/2/2019,Moderate
Brajrajnagar,9/2/2019,Moderate
Chennai,9/2/2019,Satisfactory
Delhi,9/2/2019,Moderate
Gurugram,9/2/2019,Moderate
Hyderabad,9/2/2019,Moderate
Jaipur,9/2/2019,Moderate
Jorapokhar,9/2/2019,Poor
Kolkata,9/2/2019,Poor
Lucknow,9/2/2019,Poor
Mumbai,9/2/2019,Moderate
Patna,9/2/2019,Poor
Talcher,9/2/2019,Poor
Thiruvananthapuram,9/2/2019,Moderate
Visakhapatnam,9/2/2019,Moderate
Ahmedabad,10/2/2019,Severe
Amaravati,10/2/2019,Moderate
Amritsar,10/2/2019,Moderate
Bengaluru,10/2/2019,Moderate
Brajrajnagar,10/2/2019,Moderate
Chennai,10/2/2019,Satisfactory
Delhi,10/2/2019,Poor
Gurugram,10/2/2019,Moderate
Hyderabad,10/2/2019,Moderate
Jaipur,10/2/2019,Moderate
Jorapokhar,10/2/2019,Moderate
Kolkata,10/2/2019,Moderate
Lucknow,10/2/2019,Moderate
Mumbai,10/2/2019,Moderate
Patna,10/2/2019,Poor
Talcher,10/2/2019,Poor
Thiruvananthapuram,10/2/2019,Satisfactory
Visakhapatnam,10/2/2019,Moderate
Ahmedabad,11/2/2019,Very Poor
Amaravati,11/2/2019,Moderate
Amritsar,11/2/2019,Moderate
Bengaluru,11/2/2019,Satisfactory
Brajrajnagar,11/2/2019,Moderate
Chennai,11/2/2019,Satisfactory
Delhi,11/2/2019,Very Poor
Gurugram,11/2/2019,Very Poor
Hyderabad,11/2/2019,Moderate
Jaipur,11/2/2019,Moderate
Jorapokhar,11/2/2019,Moderate
Kolkata,11/2/2019,Moderate
Lucknow,11/2/2019,Moderate
Mumbai,11/2/2019,Poor
Patna,11/2/2019,Poor
Talcher,11/2/2019,Poor
Thiruvananthapuram,11/2/2019,Satisfactory
Visakhapatnam,11/2/2019,Moderate
Ahmedabad,12/2/2019,Severe
Amaravati,12/2/2019,Moderate
Amritsar,12/2/2019,Moderate
Bengaluru,12/2/2019,Satisfactory
Brajrajnagar,12/2/2019,Poor
Chennai,12/2/2019,Moderate
Delhi,12/2/2019,Very Poor
Gurugram,12/2/2019,Very Poor
Hyderabad,12/2/2019,Moderate
Jaipur,12/2/2019,Moderate
Jorapokhar,12/2/2019,Moderate
Kolkata,12/2/2019,Poor
Lucknow,12/2/2019,Poor
Mumbai,12/2/2019,Poor
Patna,12/2/2019,Poor
Talcher,12/2/2019,Very Poor
Thiruvananthapuram,12/2/2019,Satisfactory
Visakhapatnam,12/2/2019,Moderate
Ahmedabad,13-02-2019,Severe
Amaravati,13-02-2019,Moderate
Amritsar,13-02-2019,Moderate
Bengaluru,13-02-2019,Satisfactory
Brajrajnagar,13-02-2019,Poor
Chennai,13-02-2019,Moderate
Delhi,13-02-2019,Very Poor
Gurugram,13-02-2019,Very Poor
Hyderabad,13-02-2019,Moderate
Jaipur,13-02-2019,Moderate
Jorapokhar,13-02-2019,Poor
Kolkata,13-02-2019,Poor
Lucknow,13-02-2019,Very Poor
Mumbai,13-02-2019,Moderate
Patna,13-02-2019,Very Poor
Talcher,13-02-2019,Very Poor
Thiruvananthapuram,13-02-2019,Satisfactory
Visakhapatnam,13-02-2019,Moderate
Ahmedabad,14-02-2019,Severe
Amaravati,14-02-2019,Moderate
Amritsar,14-02-2019,Moderate
Bengaluru,14-02-2019,Satisfactory
Brajrajnagar,14-02-2019,Very Poor
Chennai,14-02-2019,Poor
Delhi,14-02-2019,Very Poor
Gurugram,14-02-2019,Very Poor
Hyderabad,14-02-2019,Moderate
Jaipur,14-02-2019,Satisfactory
Jorapokhar,14-02-2019,Poor
Kolkata,14-02-2019,Very Poor
Lucknow,14-02-2019,Very Poor
Mumbai,14-02-2019,Moderate
Patna,14-02-2019,Very Poor
Talcher,14-02-2019,Severe
Thiruvananthapuram,14-02-2019,Satisfactory
Visakhapatnam,14-02-2019,Moderate
Ahmedabad,15-02-2019,Severe
Amaravati,15-02-2019,Moderate
Amritsar,15-02-2019,Satisfactory
Bengaluru,15-02-2019,Moderate
Brajrajnagar,15-02-2019,Very Poor
Chennai,15-02-2019,Moderate
Delhi,15-02-2019,Poor
Gurugram,15-02-2019,Moderate
Hyderabad,15-02-2019,Moderate
Jaipur,15-02-2019,Moderate
Jorapokhar,15-02-2019,Poor
Kolkata,15-02-2019,Very Poor
Lucknow,15-02-2019,Very Poor
Mumbai,15-02-2019,Moderate
Patna,15-02-2019,Very Poor
Talcher,15-02-2019,Severe
Thiruvananthapuram,15-02-2019,Satisfactory
Visakhapatnam,15-02-2019,Moderate
Ahmedabad,16-02-2019,Very Poor
Amaravati,16-02-2019,Satisfactory
Amritsar,16-02-2019,Satisfactory
Bengaluru,16-02-2019,Moderate
Brajrajnagar,16-02-2019,Moderate
Chennai,16-02-2019,Satisfactory
Delhi,16-02-2019,Poor
Gurugram,16-02-2019,Moderate
Guwahati,16-02-2019,Moderate
Hyderabad,16-02-2019,Satisfactory
Jaipur,16-02-2019,Satisfactory
Jorapokhar,16-02-2019,Satisfactory
Kolkata,16-02-2019,Very Poor
Lucknow,16-02-2019,Moderate
Mumbai,16-02-2019,Moderate
Patna,16-02-2019,Poor
Talcher,16-02-2019,Poor
Thiruvananthapuram,16-02-2019,Satisfactory
Visakhapatnam,16-02-2019,Moderate
Ahmedabad,17-02-2019,Severe
Amaravati,17-02-2019,Satisfactory
Amritsar,17-02-2019,Satisfactory
Bengaluru,17-02-2019,Moderate
Brajrajnagar,17-02-2019,Moderate
Chennai,17-02-2019,Satisfactory
Delhi,17-02-2019,Poor
Gurugram,17-02-2019,Moderate
Guwahati,17-02-2019,Satisfactory
Hyderabad,17-02-2019,Moderate
Jaipur,17-02-2019,Moderate
Jorapokhar,17-02-2019,Satisfactory
Kolkata,17-02-2019,Poor
Lucknow,17-02-2019,Moderate
Mumbai,17-02-2019,Moderate
Patna,17-02-2019,Moderate
Talcher,17-02-2019,Poor
Thiruvananthapuram,17-02-2019,Satisfactory
Visakhapatnam,17-02-2019,Moderate
Ahmedabad,18-02-2019,Severe
Amaravati,18-02-2019,Satisfactory
Amritsar,18-02-2019,Satisfactory
Bengaluru,18-02-2019,Moderate
Brajrajnagar,18-02-2019,Moderate
Chennai,18-02-2019,Satisfactory
Delhi,18-02-2019,Poor
Gurugram,18-02-2019,Moderate
Guwahati,18-02-2019,Moderate
Hyderabad,18-02-2019,Moderate
Jaipur,18-02-2019,Moderate
Jorapokhar,18-02-2019,Satisfactory
Kolkata,18-02-2019,Poor
Lucknow,18-02-2019,Moderate
Mumbai,18-02-2019,Moderate
Patna,18-02-2019,Poor
Talcher,18-02-2019,Poor
Thiruvananthapuram,18-02-2019,Satisfactory
Visakhapatnam,18-02-2019,Moderate
Ahmedabad,19-02-2019,Severe
Amaravati,19-02-2019,Satisfactory
Amritsar,19-02-2019,Good
Bengaluru,19-02-2019,Moderate
Brajrajnagar,19-02-2019,Moderate
Chennai,19-02-2019,Satisfactory
Delhi,19-02-2019,Poor
Gurugram,19-02-2019,Moderate
Guwahati,19-02-2019,Satisfactory
Hyderabad,19-02-2019,Moderate
Jaipur,19-02-2019,Moderate
Jorapokhar,19-02-2019,Moderate
Kolkata,19-02-2019,Poor
Lucknow,19-02-2019,Poor
Mumbai,19-02-2019,Moderate
Patna,19-02-2019,Very Poor
Talcher,19-02-2019,Very Poor
Thiruvananthapuram,19-02-2019,Satisfactory
Visakhapatnam,19-02-2019,Satisfactory
Ahmedabad,20-02-2019,Severe
Amaravati,20-02-2019,Satisfactory
Amritsar,20-02-2019,Satisfactory
Bengaluru,20-02-2019,Satisfactory
Brajrajnagar,20-02-2019,Poor
Chennai,20-02-2019,Satisfactory
Delhi,20-02-2019,Very Poor
Gurugram,20-02-2019,Poor
Guwahati,20-02-2019,Moderate
Hyderabad,20-02-2019,Satisfactory
Jaipur,20-02-2019,Moderate
Jorapokhar,20-02-2019,Poor
Kolkata,20-02-2019,Poor
Lucknow,20-02-2019,Very Poor
Mumbai,20-02-2019,Moderate
Patna,20-02-2019,Very Poor
Talcher,20-02-2019,Very Poor
Thiruvananthapuram,20-02-2019,Satisfactory
Visakhapatnam,20-02-2019,Satisfactory
Ahmedabad,21-02-2019,Severe
Amaravati,21-02-2019,Satisfactory
Amritsar,21-02-2019,Satisfactory
Bengaluru,21-02-2019,Satisfactory
Brajrajnagar,21-02-2019,Moderate
Chennai,21-02-2019,Satisfactory
Delhi,21-02-2019,Moderate
Gurugram,21-02-2019,Moderate
Guwahati,21-02-2019,Moderate
Hyderabad,21-02-2019,Satisfactory
Jaipur,21-02-2019,Moderate
Jorapokhar,21-02-2019,Moderate
Kolkata,21-02-2019,Poor
Lucknow,21-02-2019,Poor
Mumbai,21-02-2019,Moderate
Patna,21-02-2019,Very Poor
Talcher,21-02-2019,Very Poor
Thiruvananthapuram,21-02-2019,Satisfactory
Visakhapatnam,21-02-2019,Satisfactory
Ahmedabad,22-02-2019,Severe
Amaravati,22-02-2019,Satisfactory
Amritsar,22-02-2019,Satisfactory
Bengaluru,22-02-2019,Satisfactory
Brajrajnagar,22-02-2019,Poor
Chennai,22-02-2019,Moderate
Delhi,22-02-2019,Moderate
Gurugram,22-02-2019,Moderate
Guwahati,22-02-2019,Poor
Hyderabad,22-02-2019,Satisfactory
Jaipur,22-02-2019,Satisfactory
Jorapokhar,22-02-2019,Poor
Kolkata,22-02-2019,Poor
Lucknow,22-02-2019,Poor
Mumbai,22-02-2019,Moderate
Patna,22-02-2019,Very Poor
Talcher,22-02-2019,Severe
Thiruvananthapuram,22-02-2019,Satisfactory
Visakhapatnam,22-02-2019,Moderate
Ahmedabad,23-02-2019,Poor
Amaravati,23-02-2019,Moderate
Amritsar,23-02-2019,Satisfactory
Bengaluru,23-02-2019,Moderate
Brajrajnagar,23-02-2019,Poor
Chennai,23-02-2019,Moderate
Delhi,23-02-2019,Moderate
Gurugram,23-02-2019,Satisfactory
Guwahati,23-02-2019,Very Poor
Hyderabad,23-02-2019,Moderate
Jaipur,23-02-2019,Satisfactory
Jorapokhar,23-02-2019,Poor
Kolkata,23-02-2019,Poor
Lucknow,23-02-2019,Moderate
Mumbai,23-02-2019,Moderate
Patna,23-02-2019,Poor
Talcher,23-02-2019,Poor
Thiruvananthapuram,23-02-2019,Satisfactory
Visakhapatnam,23-02-2019,Moderate
Ahmedabad,24-02-2019,Severe
Amaravati,24-02-2019,Moderate
Amritsar,24-02-2019,Moderate
Bengaluru,24-02-2019,Moderate
Brajrajnagar,24-02-2019,Moderate
Chennai,24-02-2019,Satisfactory
Delhi,24-02-2019,Moderate
Gurugram,24-02-2019,Moderate
Guwahati,24-02-2019,Poor
Hyderabad,24-02-2019,Moderate
Jaipur,24-02-2019,Moderate
Jorapokhar,24-02-2019,Moderate
Kolkata,24-02-2019,Poor
Lucknow,24-02-2019,Moderate
Mumbai,24-02-2019,Moderate
Patna,24-02-2019,Moderate
Talcher,24-02-2019,Severe
Thiruvananthapuram,24-02-2019,Moderate
Visakhapatnam,24-02-2019,Moderate
Ahmedabad,25-02-2019,Severe
Amaravati,25-02-2019,Satisfactory
Amritsar,25-02-2019,Moderate
Bengaluru,25-02-2019,Moderate
Brajrajnagar,25-02-2019,Moderate
Chennai,25-02-2019,Moderate
Delhi,25-02-2019,Poor
Gurugram,25-02-2019,Moderate
Guwahati,25-02-2019,Moderate
Hyderabad,25-02-2019,Satisfactory
Jaipur,25-02-2019,Moderate
Jorapokhar,25-02-2019,Satisfactory
Kolkata,25-02-2019,Poor
Lucknow,25-02-2019,Moderate
Mumbai,25-02-2019,Moderate
Patna,25-02-2019,Poor
Talcher,25-02-2019,Poor
Thiruvananthapuram,25-02-2019,Satisfactory
Visakhapatnam,25-02-2019,Moderate
Ahmedabad,26-02-2019,Severe
Amaravati,26-02-2019,Satisfactory
Amritsar,26-02-2019,Satisfactory
Bengaluru,26-02-2019,Moderate
Brajrajnagar,26-02-2019,Moderate
Chennai,26-02-2019,Poor
Delhi,26-02-2019,Moderate
Gurugram,26-02-2019,Moderate
Guwahati,26-02-2019,Poor
Hyderabad,26-02-2019,Moderate
Jaipur,26-02-2019,Moderate
Jorapokhar,26-02-2019,Satisfactory
Kolkata,26-02-2019,Moderate
Lucknow,26-02-2019,Poor
Mumbai,26-02-2019,Moderate
Patna,26-02-2019,Very Poor
Talcher,26-02-2019,Moderate
Thiruvananthapuram,26-02-2019,Satisfactory
Visakhapatnam,26-02-2019,Moderate
Ahmedabad,27-02-2019,Poor
Amaravati,27-02-2019,Satisfactory
Amritsar,27-02-2019,Satisfactory
Bengaluru,27-02-2019,Moderate
Brajrajnagar,27-02-2019,Moderate
Chennai,27-02-2019,Moderate
Delhi,27-02-2019,Moderate
Gurugram,27-02-2019,Satisfactory
Guwahati,27-02-2019,Moderate
Hyderabad,27-02-2019,Moderate
Jaipur,27-02-2019,Satisfactory
Jorapokhar,27-02-2019,Satisfactory
Kolkata,27-02-2019,Satisfactory
Lucknow,27-02-2019,Moderate
Mumbai,27-02-2019,Moderate
Patna,27-02-2019,Poor
Talcher,27-02-2019,Moderate
Thiruvananthapuram,27-02-2019,Satisfactory
Visakhapatnam,27-02-2019,Satisfactory
Ahmedabad,28-02-2019,Very Poor
Amaravati,28-02-2019,Satisfactory
Amritsar,28-02-2019,Satisfactory
Bengaluru,28-02-2019,Moderate
Brajrajnagar,28-02-2019,Moderate
Chennai,28-02-2019,Satisfactory
Delhi,28-02-2019,Moderate
Gurugram,28-02-2019,Moderate
Guwahati,28-02-2019,Satisfactory
Hyderabad,28-02-2019,Moderate
Jaipur,28-02-2019,Satisfactory
Jorapokhar,28-02-2019,Moderate
Kolkata,28-02-2019,Satisfactory
Lucknow,28-02-2019,Moderate
Mumbai,28-02-2019,Moderate
Patna,28-02-2019,Moderate
Talcher,28-02-2019,Moderate
Thiruvananthapuram,28-02-2019,Satisfactory
Visakhapatnam,28-02-2019,Satisfactory
Ahmedabad,1/3/2019,Very Poor
Amaravati,1/3/2019,Moderate
Amritsar,1/3/2019,Moderate
Bengaluru,1/3/2019,Moderate
Brajrajnagar,1/3/2019,Moderate
Chennai,1/3/2019,Moderate
Delhi,1/3/2019,Poor
Gurugram,1/3/2019,Moderate
Guwahati,1/3/2019,Moderate
Hyderabad,1/3/2019,Moderate
Jaipur,1/3/2019,Moderate
Jorapokhar,1/3/2019,Poor
Kolkata,1/3/2019,Moderate
Lucknow,1/3/2019,Moderate
Mumbai,1/3/2019,Moderate
Patna,1/3/2019,Moderate
Talcher,1/3/2019,Moderate
Thiruvananthapuram,1/3/2019,Satisfactory
Visakhapatnam,1/3/2019,Satisfactory
Ahmedabad,2/3/2019,Very Poor
