city,date,pm2.5,pm10,no,no2,nox,nh3,co,so2,o3,aqi
Amritsar,17-11-2019,42.18,105.92,17.22,10.01,27.23,12.99,0.66,7.93,16.02,110
Bengaluru,17-11-2019,30.7,64.16,10.09,28,34.06,16.75,0.84,6.37,36.16,76
Bhopal,17-11-2019,100.68,260.27,28.12,61.43,55.53,21.99,1.71,15.11,68.83,279
Brajrajnagar,17-11-2019,79.1,162.45,26.7,13.89,18.16,53.02,0.39,14.44,9.05,126
Chandigarh,17-11-2019,42.54,70.69,3.11,9.85,12.88,0.65,0.42,9.32,17.13,94
Chennai,17-11-2019,56.9,154.66,5.21,14.19,16.07,22.5,0.53,6.7,51.76,122
Coimbatore,17-11-2019,30.69,32.7,7.56,16.58,24.14,5.06,0.45,12.08,44,69
Delhi,17-11-2019,96.34,165.5,14.48,33.78,32.29,29.55,0.92,10.78,27.01,273
Gurugram,17-11-2019,69.43,124.7,5.39,33.71,27.27,29.55,0.53,31.52,35.4,244
Guwahati,17-11-2019,84.99,151.83,65.59,20.12,129.26,5.94,0.99,10.69,18.52,165
Hyderabad,17-11-2019,70.79,135.59,3.95,30.37,18.84,13.55,0.66,11.76,34.73,131
Jaipur,17-11-2019,38.6,94.09,12.05,40.74,40.99,18.42,0.66,11.72,50.32,123
Jorapokhar,17-11-2019,74.97,164.01,8.93,9.34,40.99,6.35,0.66,11.72,56.37,156
Kolkata,17-11-2019,91.89,178.88,67.3,53.58,119.98,27.14,1.31,13.74,34.36,207
Lucknow,17-11-2019,104.57,178.88,24.41,45.35,40.72,26.29,0.89,9.9,41.61,289
Mumbai,17-11-2019,70.89,123.26,15.95,35.4,51.35,17.79,0.93,21.01,28.13,149
Patna,17-11-2019,153.46,123.26,37.59,86.38,45.18,17.79,1.47,50.06,111.09,319
Shillong,17-11-2019,153.46,123.26,37.59,86.38,45.18,17.79,1.47,50.06,111.09,319
Talcher,17-11-2019,62.46,242.65,8.44,8.44,16.88,5.72,1.95,39.07,12.57,201
Thiruvananthapuram,17-11-2019,13.55,27.57,0.88,2.59,1.87,2.85,0.83,7.1,27.76,61
Visakhapatnam,17-11-2019,46.69,92.64,2.95,29.13,17.88,10.57,0.72,8.71,69.31,96
Ahmedabad,18-11-2019,62.15,94.91,42.34,147.33,120.16,10.57,42.34,143.33,15.8,883
Amaravati,18-11-2019,42.45,72.25,2.7,14.32,9.89,10.74,0.81,15.71,37.44,90
Amritsar,18-11-2019,101.44,190.56,17.24,10.01,26.96,13.01,0.65,11.37,20.02,162
Bengaluru,18-11-2019,27.07,61.85,12.69,29.65,36.43,17.29,1.01,6.8,30.81,72
Bhopal,18-11-2019,76.82,193.01,25.39,49.59,47.02,19.67,1.25,11.55,84.68,180
Brajrajnagar,18-11-2019,76.72,171.91,19.21,18.41,16.67,48.33,0.49,13.49,5.87,184
Chandigarh,18-11-2019,61.85,100.77,5.34,25.44,28.08,6.43,0.67,9.22,14.66,87
Chennai,18-11-2019,26.91,125.72,6.88,11.86,15.25,36.89,0.46,4.97,29.15,90
Coimbatore,18-11-2019,26.19,32.17,9.6,23.71,33.32,2.87,0.56,11.94,39.94,90
Delhi,18-11-2019,108.4,181.67,29.18,40.05,49.47,29.79,1.26,10.55,30.33,245
Gurugram,18-11-2019,70.95,111.61,11.62,34.47,30.35,29.79,0.68,21.46,42.12,142
Guwahati,18-11-2019,105.95,172.29,36.23,19.81,80.68,7.72,1.16,10.48,21.94,226
Hyderabad,18-11-2019,76.03,153.76,3.46,35.4,21.34,15.46,0.71,13.24,41.27,145
Jaipur,18-11-2019,47.08,95.75,12.92,43.61,43.07,26.27,0.78,10.5,43.58,104
Jorapokhar,18-11-2019,95.43,176.42,8.75,9.45,43.07,6.29,0.78,27.3,66.81,210
Kolkata,18-11-2019,106.34,203.72,75.24,62.51,131.48,24.74,1.55,14.33,36.15,235
Lucknow,18-11-2019,90.98,203.72,17.21,42.48,35.22,26.39,1.56,7.92,42.89,187
Mumbai,18-11-2019,72.13,125.42,10.68,41.1,51.78,16.91,0.89,14.91,40.98,140
Patna,18-11-2019,143.66,125.42,38.84,79.08,43.74,16.91,1.6,41.97,76.54,325
Shillong,18-11-2019,143.66,125.42,38.84,79.08,43.74,16.91,1.6,41.97,76.54,325
Talcher,18-11-2019,101.99,282.31,10.25,8.1,17.85,5.85,2.3,42.04,12.29,199
Thiruvananthapuram,18-11-2019,30.45,51.91,0.52,4.45,2.53,2.67,1.06,7.93,31.24,67
Visakhapatnam,18-11-2019,46.28,85.5,2.89,23.71,14.96,11.51,0.71,7.21,66.6,82
Ahmedabad,19-11-2019,52.04,85.17,39.43,112.69,99.94,11.51,39.43,158.25,15.84,884
Amaravati,19-11-2019,62.31,89.89,2.51,14.9,10.06,12.77,1,16.91,49.95,98
Amritsar,19-11-2019,147.55,263.97,17.23,10,27.23,13,0.56,11.86,12.65,322
Bengaluru,19-11-2019,20.23,51.01,12.61,26.77,34.15,16.19,0.96,6.55,25.97,74
Bhopal,19-11-2019,76.28,201.55,16.13,55.49,42.63,17.21,1.47,16.06,73.15,174
Brajrajnagar,19-11-2019,50.88,132.67,16.82,13.95,23.82,46.11,0.87,13.49,7.45,133
Chandigarh,19-11-2019,85.34,154.54,16.82,13.95,23.82,46.11,1.07,10.57,11.05,136
Chennai,19-11-2019,28.52,37.66,9.62,11.17,20.75,46.14,0.55,4.67,28.85,63
Coimbatore,19-11-2019,28.62,39.01,15.43,31.32,41.45,7.53,0.52,12.8,20.34,54
Delhi,19-11-2019,126.92,218.13,52.44,52.79,77.11,33.12,1.6,12.05,31.56,251
Gurugram,19-11-2019,86.86,152.86,37.66,47.48,61.14,33.12,0.94,26.14,33.71,148
Guwahati,19-11-2019,101.7,155.67,35.92,15.08,75.16,10.07,1.13,10.58,19.53,290
Hyderabad,19-11-2019,82.72,159.66,3.29,32.85,19.65,15.59,0.68,9.84,44.86,165
Jaipur,19-11-2019,36.25,93.86,31.62,54.79,70.7,58.47,1.02,11.61,38.21,96
Jorapokhar,19-11-2019,82.1,154.23,8.59,9.41,70.7,6.28,1.02,23.01,59.43,170
Kolkata,19-11-2019,94.08,208.28,61.33,63.25,123.02,27.35,1.38,13.49,41.82,246
Lucknow,19-11-2019,110.45,208.28,21.65,54.57,46.52,26.34,1.56,12.68,39.72,225
Mumbai,19-11-2019,90.92,163.46,23.24,52.54,75.78,16.51,1.17,10.58,33.36,184
Patna,19-11-2019,140.54,163.46,72.99,91.57,67.99,16.51,2.02,37.05,77.39,311
Shillong,19-11-2019,140.54,163.46,72.99,91.57,67.99,16.51,2.02,37.05,77.39,311
Talcher,19-11-2019,69.25,187.87,5.82,9.92,15.1,5.54,2.02,39.54,12.64,184
Thiruvananthapuram,19-11-2019,25.22,45.85,5.19,14.47,10.82,5.04,1.08,8.84,25.21,72
Visakhapatnam,19-11-2019,73.45,129.85,2.47,24.11,14.83,13.57,0.76,8.92,86.67,105
Ahmedabad,20-11-2019,46.54,93.8,34.48,97.74,87.15,13.57,34.48,172.68,16.99,552
Amaravati,20-11-2019,80.27,113.24,2.34,12.84,8.83,13.44,0.79,14.86,60.68,162
Amritsar,20-11-2019,91.41,253.95,17.22,9.98,27.2,13,0.47,13.04,13.14,235
Bengaluru,20-11-2019,21.12,48.76,13.06,27.06,33.42,16.37,1.05,6.93,23.22,77
Bhopal,20-11-2019,73.75,165.16,3.42,39.49,23.78,14.97,1.07,14.87,79.82,170
Brajrajnagar,20-11-2019,57.47,136.14,11.81,11.63,19.06,31.81,0.88,13.21,4.79,120
Chandigarh,20-11-2019,92.71,157.63,11.81,11.63,19.06,31.81,1.24,11.86,8.42,215
Chennai,20-11-2019,20.95,34.1,6.89,10,16.8,61.47,0.46,5.58,22.78,47
Coimbatore,20-11-2019,40.62,55.44,14.86,31.43,46.29,4.69,0.64,15.93,24.99,68
Delhi,20-11-2019,175.19,295.47,79.63,77.62,106.76,40.19,2.21,14.74,38.99,315
Gurugram,20-11-2019,118.97,193.65,90.48,55.23,107.64,40.19,1.38,40.95,44.37,223
Guwahati,20-11-2019,51.3,94.31,16,13.37,40.59,6.56,0.61,10,18.18,129
Hyderabad,20-11-2019,84.11,153.06,3.88,38.32,23.25,13.49,0.69,6.29,35.3,181
Jaipur,20-11-2019,43.07,108.09,23.61,47.99,57.93,51.94,0.93,13.13,48.96,115
Jorapokhar,20-11-2019,100.62,183.67,9.09,9.72,57.93,6.31,0.93,30.17,54.08,217
Kolkata,20-11-2019,93.97,195.42,99.92,67.53,162.54,30.5,1.57,11.74,39.23,237
Lucknow,20-11-2019,160.93,195.42,14.97,46.02,36.42,26.4,1.54,11.39,51.19,300
Mumbai,20-11-2019,91.86,171.91,29.09,51.64,80.72,19.47,1.22,10.92,33.38,209
Patna,20-11-2019,164.05,171.91,82.15,78.77,75.24,19.47,1.69,37.69,63.54,334
Shillong,20-11-2019,164.05,171.91,82.15,78.77,75.24,19.47,1.69,37.69,63.54,334
Talcher,20-11-2019,63.74,193.07,5.99,9.57,15.54,5.58,1.41,39.11,12.41,156
Thiruvananthapuram,20-11-2019,22.23,43.29,10.09,17.41,17.46,12.84,1.01,9.3,28.4,80
Visakhapatnam,20-11-2019,69.65,120.93,2.69,26.1,16.04,12.15,0.77,8.16,92.94,152
Ahmedabad,21-11-2019,55.43,91.22,17.98,109.17,73.76,12.15,17.98,157.33,15.43,662
Amaravati,21-11-2019,63.19,97.39,2.34,13.46,9.15,11.1,0.98,12.61,65.38,141
Amritsar,21-11-2019,112.55,180.08,13.18,9.99,23.17,12.99,0.66,18.42,10.24,280
Bengaluru,21-11-2019,42.28,78.55,14.45,34.02,39.94,17.57,1.19,6.68,29.31,86
Bhopal,21-11-2019,108.95,209.35,12.97,46.99,35.54,18.68,1.65,22.75,70.97,236
Brajrajnagar,21-11-2019,69.64,148.15,12.57,10.03,18.76,29.51,0.89,12.73,4.75,131
Chandigarh,21-11-2019,84.5,144.04,12.57,10.03,18.76,29.51,0.93,12.07,8.79,179
Chennai,21-11-2019,33.55,70.14,6.71,10.78,17.41,78.83,0.47,8.18,27.28,56
Coimbatore,21-11-2019,27.97,33.76,13.84,22.97,34.21,5.37,0.65,15.2,24.34,61
Delhi,21-11-2019,217.7,363.77,104.83,91.65,135.9,44.56,3,19.85,48.43,375
Gurugram,21-11-2019,155.84,260.27,89.84,59.04,119.26,44.56,1.82,41.95,47.46,318
Guwahati,21-11-2019,69.59,129.07,52.87,18.9,107.1,4.4,0.87,10.04,17.49,112
Hyderabad,21-11-2019,78.63,137.03,5.37,38.44,24.57,10.53,0.7,4.59,30.22,161
Jaipur,21-11-2019,51.49,112.33,11.38,40.3,39.95,42.99,0.85,11.19,66.03,120
Jorapokhar,21-11-2019,150.71,205.88,8.78,9.51,39.95,6.27,0.85,28.52,49.86,251
Kolkata,21-11-2019,90.03,183.8,51.29,57.15,105.16,31.22,1.14,11.62,42.51,216
Lucknow,21-11-2019,159.64,183.8,24.64,49.1,45.72,26.36,1.14,11.22,48.28,330
Mumbai,21-11-2019,92.37,167.92,23.58,49.5,73.07,20.64,1.16,11.59,29.5,209
Patna,21-11-2019,179.12,167.92,38.35,75.13,59.19,20.64,2.55,15.09,56.33,332
Shillong,21-11-2019,179.12,167.92,0.84,2.66,0.15,2.9,0.03,6.37,27.42,332
Talcher,21-11-2019,76.79,251.25,7.47,8.87,16.35,5.68,1.87,39.22,12.54,182
Thiruvananthapuram,21-11-2019,24.63,39.84,12.3,21.11,21.23,11.54,1.09,9.27,24.04,71
Visakhapatnam,21-11-2019,51.21,101.16,2.88,29.86,18.22,9.97,0.69,7.72,87.78,114
Ahmedabad,22-11-2019,55.5,95.86,17.1,99.44,68.01,9.97,17.1,176.88,16.02,356
Amaravati,22-11-2019,53.15,87.02,2.74,15.54,10.58,9.58,0.65,7.74,55.76,94
Amritsar,22-11-2019,57.31,122.03,9.51,10.01,19.52,13,0.59,13.92,7.19,157
Bengaluru,22-11-2019,44.17,78.49,11.39,32.14,36.86,15.81,1.06,6.26,32.59,96
Bhopal,22-11-2019,119.3,258.16,23.69,50.9,46.33,16.36,2.04,18.55,64.41,274
Brajrajnagar,22-11-2019,88.71,182.05,13.3,12.97,19.85,25.03,0.92,12.72,5,152
Chandigarh,22-11-2019,116.3,199.37,13.3,12.97,19.85,25.03,0.87,10.74,6.22,246
Chennai,22-11-2019,31.16,50.45,5.94,10.19,16.06,61.69,0.46,7.89,27.26,60
Coimbatore,22-11-2019,40.82,60.26,11.08,28.22,39.31,3.79,1.01,13.21,29.18,68
Delhi,22-11-2019,201.17,332.6,83.99,75.08,113.99,42.17,2.4,16.02,41.54,377
Gurugram,22-11-2019,164.7,279.87,77.76,70.43,118.06,42.17,2.01,36.62,44.57,331
Guwahati,22-11-2019,68.87,125.67,55.15,16.71,108.47,5.83,0.93,10.44,17.71,135
Hyderabad,22-11-2019,76.7,143.27,5.09,40.26,25.3,11.35,0.76,5.68,29.72,161
Jaipur,22-11-2019,68.84,136.99,13.49,46.5,47.89,46.88,1.03,11.89,60.61,130
Jorapokhar,22-11-2019,68.84,139.64,8.86,9.77,47.89,6.32,1.03,24.34,56.69,130
Kolkata,22-11-2019,89.43,187.94,40.04,60.78,100.86,29.84,1.08,13.85,41.21,197
Lucknow,22-11-2019,152.58,187.94,15.23,54.4,40.9,26.31,1.05,11.77,42.84,327
Mumbai,22-11-2019,87.03,163.02,22.99,47.1,70.08,19.7,1.07,17.75,31.78,208
Patna,22-11-2019,235.96,163.02,81.71,44.73,89.3,19.7,2.42,14.52,34.16,374
Shillong,22-11-2019,13.06,15.63,0.5,1.51,0.55,1.54,0.31,3.48,8.86,374
Talcher,22-11-2019,92.45,285.51,7.77,8.74,16.51,5.7,2.11,40.03,12.55,213
Thiruvananthapuram,22-11-2019,16.2,35.35,10.12,21.44,19.49,11.82,1.12,9.61,27.77,76
Visakhapatnam,22-11-2019,53.08,100.93,2.99,33.47,20.15,10.77,0.75,8.3,84.27,106
Ahmedabad,23-11-2019,58.97,104.2,19.45,106.63,74.19,10.77,19.45,132.97,14.99,477
Amaravati,23-11-2019,63.39,100.23,2.4,15.36,10.21,11.13,0.71,12.64,48.1,97
Amritsar,23-11-2019,24.07,59.83,9.5,9.99,19.5,13,0.67,8.75,13.37,85
Bengaluru,23-11-2019,36.68,68.13,9.67,32.05,34.86,15.22,1.01,6.44,36.87,90
Bhopal,23-11-2019,111.51,240.16,18.54,58.73,46.31,20.3,1.54,16.49,75.19,266
Brajrajnagar,23-11-2019,86.71,175.56,15.97,9.92,22.56,51.87,0.96,12.71,5.92,211
Chandigarh,23-11-2019,84.1,125.61,1.32,17.06,18.48,9.59,0.53,9.45,8.15,256
Chennai,23-11-2019,46.05,59.79,5.71,15.6,21.16,49.2,0.47,8.55,23.1,64
Coimbatore,23-11-2019,37.61,47.12,11.4,30.24,41.64,3.3,0.86,14.02,32.71,68
Delhi,23-11-2019,130.41,224.14,33.69,52.7,60.68,34.6,1.3,11.64,25.58,334
Gurugram,23-11-2019,115.05,201.36,6.72,47.16,36.04,34.6,0.89,20.42,34.2,305
Guwahati,23-11-2019,84.51,143.51,56.95,13.7,108.16,10.85,1.02,10.96,18.14,148
Hyderabad,23-11-2019,75.82,146.29,7.29,42.14,28.07,13.8,0.77,9.06,26.43,159
Jaipur,23-11-2019,73.61,183.61,20.67,55.72,66.46,53.65,1.2,11,45.18,176
Jorapokhar,23-11-2019,73.61,175.59,8.72,9.58,66.46,6.32,1.2,23.55,54.03,176
Kolkata,23-11-2019,110.7,222.67,54.7,69.34,123.61,31.07,1.36,18.3,41.56,234
Lucknow,23-11-2019,149.87,222.67,15.13,48.49,37.99,26.35,1.26,9.73,38.32,330
Mumbai,23-11-2019,82.21,154.89,25.47,42.15,67.69,18.22,1.08,16.27,28.57,184
Patna,23-11-2019,257.38,154.89,52.63,46.43,65.89,18.22,1.71,16.08,59.98,403
Shillong,23-11-2019,6.56,8.7,0.29,0.95,0.36,0.98,0.06,2.08,8.83,14
Talcher,23-11-2019,102.67,257.45,12.01,7.84,18.86,5.94,2.54,40.32,13.17,244
Thiruvananthapuram,23-11-2019,22.78,53.49,15.77,23.24,23.25,11.04,1.5,8.61,17.12,91
Visakhapatnam,23-11-2019,68.83,119.7,3.06,41.14,24.34,11.77,0.81,7.53,79.97,112
Ahmedabad,24-11-2019,60.38,98.67,17.72,98.24,68.13,11.77,17.72,137.97,16.21,443
Amaravati,24-11-2019,76.12,111.89,1.96,16.19,10.21,11.83,0.83,13.3,51.68,136
Amritsar,24-11-2019,32.98,88.49,9.5,9.99,19.49,13.01,0.67,10.45,16.72,74
Bengaluru,24-11-2019,41.18,71.69,4.45,21.45,20.72,17.36,0.9,6.17,47.58,79
Bhopal,24-11-2019,107.39,194.47,10.89,57.81,39.6,23.09,1.59,14.81,92.08,268
Brajrajnagar,24-11-2019,66.14,118.67,14.01,6.85,17.41,60.72,0.97,11.92,5.16,156
Chandigarh,24-11-2019,44.9,76.48,2.6,18.03,20.07,5,0.45,10.79,8.99,107
Chennai,24-11-2019,59.64,65.54,6.8,12.43,18.43,51.02,0.49,7.4,33.32,110
Coimbatore,24-11-2019,40.82,47.48,8.24,25.42,33.66,3.13,0.72,11.67,39.49,73
Delhi,24-11-2019,107.86,178.21,19.82,43.51,42.87,34.33,1.01,11.35,29.6,264
Gurugram,24-11-2019,105.21,178.86,4.21,35.04,26.04,34.33,0.71,21.78,47.76,234
Guwahati,24-11-2019,83.44,138.8,63.49,14.23,119.48,11.7,0.94,11.03,18.05,185
Hyderabad,24-11-2019,80.31,147.9,6.13,38.39,25.13,14.89,0.79,6.99,30.62,156
Jaipur,24-11-2019,67.26,154.12,11.09,48.35,51.7,47.02,0.91,13.15,46.3,145
Jorapokhar,24-11-2019,126.72,223.58,9.07,9.73,51.7,6.25,0.91,25.73,56.39,165
Kolkata,24-11-2019,132.43,258,75.4,66.27,139.23,30.21,1.45,11.68,39.64,295
Lucknow,24-11-2019,118.61,258,14.21,42.33,32.58,24.44,0.79,8.64,43.71,292
Mumbai,24-11-2019,82.78,149.57,17.24,41.2,58.43,16.35,0.98,15.66,40.96,176
Patna,24-11-2019,232.59,149.57,28.59,64.29,56.45,16.35,1.6,17.66,41.43,394
Shillong,24-11-2019,13.61,18.78,0.58,1.83,0.73,1.87,0.15,3.96,16.16,32
Talcher,24-11-2019,13.61,18.78,0.58,1.83,0.73,1.87,0.15,3.96,16.16,233
Thiruvananthapuram,24-11-2019,19.88,49.09,8.13,18.38,16.26,11.36,1.13,9.27,32.53,83
Visakhapatnam,24-11-2019,90,147,3.55,85.93,48.58,12.55,1.27,9.9,43.62,136
Ahmedabad,25-11-2019,73.87,106.75,20.3,110.17,76.89,12.55,20.3,127.11,15.31,378
Amaravati,25-11-2019,83.5,121.3,2.75,15.78,10.74,13.62,0.81,14.34,61.97,167
Amritsar,25-11-2019,39.29,146.1,9.5,9.99,19.49,13,0.48,10.74,16.08,108
Bengaluru,25-11-2019,37.44,69.94,6.37,27.71,28.88,16.71,1.17,6.81,37.89,83
Bhopal,25-11-2019,98.08,173.15,3.15,46.22,27.14,23.88,1.29,15.75,90.66,244
Brajrajnagar,25-11-2019,98.46,195.77,14.81,13.04,19.47,51.85,0.97,12.01,6.9,244
Chandigarh,25-11-2019,46.55,93.05,17.99,51.27,68.73,5,0.87,11.2,7.16,80
Chennai,25-11-2019,44.81,63.09,5.93,12.6,17.11,39.16,0.47,5.42,31.05,86
Coimbatore,25-11-2019,45.61,59.47,7.96,25.28,33.24,3.56,0.73,13.1,45.32,71
Delhi,25-11-2019,122.37,213.67,44.39,53.29,69.13,35.67,1.45,13.59,31.86,269
Gurugram,25-11-2019,102.12,177.95,33.61,54.7,62.12,35.67,1.23,21.4,35.98,236
Guwahati,25-11-2019,84.86,143.37,58.45,13.89,110.84,11.45,0.93,11.02,17.94,180
Hyderabad,25-11-2019,86.18,152.32,3.74,35.5,20.55,12.62,0.72,7.34,32.54,163
Jaipur,25-11-2019,68.62,137.38,8.78,37.64,36.58,41.01,0.81,13.54,60.28,165
Jorapokhar,25-11-2019,141.93,230.44,8.96,9.81,36.58,6.32,0.81,29.1,65.72,260
Kolkata,25-11-2019,117.23,233.93,70.09,63.55,127.99,28.58,1.52,9.97,42.48,278
Lucknow,25-11-2019,157.04,233.93,13.09,63.58,39.9,20.29,1.13,10.04,47,276
Mumbai,25-11-2019,89.06,159.83,20.65,44.9,65.55,16.88,1.06,13.78,36.41,190
Patna,25-11-2019,264.9,159.83,50.25,51.54,67.31,16.88,2.4,14.41,13.49,400
Shillong,25-11-2019,10.31,13.97,0.47,1.52,0.62,1.6,0.17,3.38,10.43,22
Talcher,25-11-2019,10.31,13.97,0.47,1.52,0.62,1.6,0.17,3.38,10.43,22
Thiruvananthapuram,25-11-2019,20.91,42.3,10.11,20.14,18.93,10.05,1.24,8.56,29.64,76
Visakhapatnam,25-11-2019,95.6,150.87,3.15,36.79,22.13,13.87,0.92,8.15,87.59,76
Ahmedabad,26-11-2019,64.06,101.44,16.8,92.88,64.46,13.87,16.8,139.64,30.45,441
Amaravati,26-11-2019,79.85,124.9,2.61,16.51,10.24,13.29,1.15,17.76,62.87,174
Amritsar,26-11-2019,30.77,80.76,9.53,10.03,19.56,13.08,0.48,16.2,13.5,113
Bengaluru,26-11-2019,35.44,72.66,14.25,30.62,32.97,17.52,1,5.87,43.3,88
Bhopal,26-11-2019,88.87,172.43,7.93,49.62,32.84,18.02,1.22,33.53,93.56,204
Brajrajnagar,26-11-2019,88.94,193.69,19.14,9.81,20.74,88,0.81,11.97,5.02,180
Chandigarh,26-11-2019,61.28,138.26,16.84,48.98,66.05,5,0.84,9.71,4.22,111
Chennai,26-11-2019,53.33,84.65,7.52,21.97,26.56,48.86,0.52,8.19,33.72,77
Coimbatore,26-11-2019,44.08,56.18,10.09,29.24,39.33,3.39,0.78,13.34,34.43,78
Delhi,26-11-2019,114.27,225.78,49.17,53.83,73.89,37.04,1.41,17.65,39.21,284
Gurugram,26-11-2019,99.75,189.47,46.51,54.34,72.72,37.04,1.09,12.02,30.19,244
Guwahati,26-11-2019,93.22,165.55,54.18,13.55,103.49,11.79,1.09,10.92,18.14,197
Hyderabad,26-11-2019,80.88,147.41,3.03,31.01,15.71,11,0.7,6.09,32.79,176
Jaipur,26-11-2019,47.55,106.04,15.15,43.72,48.22,54.31,0.88,12.21,61.13,124
Jorapokhar,26-11-2019,123.22,250.22,8.84,9.55,48.22,6.33,0.88,26.84,45.06,311
Kolkata,26-11-2019,117.32,229.43,98.2,65.19,145.73,29.69,1.93,7.12,35.96,279
Lucknow,26-11-2019,230.11,229.43,39.48,76.96,71.13,20.32,1.63,18.23,49.53,365
Mumbai,26-11-2019,83.45,158.37,28.52,47.23,75.75,16.93,1.07,17.3,39.16,193
Patna,26-11-2019,301.39,158.37,35.16,42.23,50.29,16.93,1.68,12.56,21.67,422
Shillong,26-11-2019,16.74,22.3,0.61,1.91,0.75,2.03,0.2,4.43,16.75,30
Talcher,26-11-2019,16.74,22.3,0.61,1.91,0.75,2.03,0.2,4.43,16.75,30
Thiruvananthapuram,26-11-2019,23.36,47.81,12.82,26.13,24.32,11.06,1.32,9.23,33.3,93
Visakhapatnam,26-11-2019,93.79,148.19,2.69,30.06,18.13,11.64,0.92,7.95,91.45,226
Ahmedabad,27-11-2019,53.91,108.89,11.11,98.4,60.11,11.64,11.11,142.7,46.08,411
Amaravati,27-11-2019,68.76,109.47,2.82,21.1,13.61,11.88,0.92,19.3,55.76,151
Amritsar,27-11-2019,31.91,46.08,9.51,10.02,19.54,13,0.63,14.87,11.14,64
Bengaluru,27-11-2019,33.02,65.25,15.29,35.64,40.58,17.13,1.22,6.34,34.88,89
Bhopal,27-11-2019,136.42,236.76,10.29,61.91,41.3,18.74,1.59,32.95,84.14,286
Brajrajnagar,27-11-2019,47.74,158.7,18.24,11.19,23.64,76.09,1.02,11.32,5.95,185
Chandigarh,27-11-2019,32.56,64.7,18.8,52.22,70.53,5,0.85,10.94,5.34,88
Chennai,27-11-2019,37.8,80.2,7.46,12.54,15.73,43.12,0.53,10.19,39.18,80
Coimbatore,27-11-2019,35.34,45.8,8.78,23.67,32.45,3.29,0.72,12.21,35.72,66
Delhi,27-11-2019,65.7,128.1,19.37,42.94,41.04,34.32,0.89,10.71,30.2,166
Gurugram,27-11-2019,61.45,121.15,11.56,50.09,38.98,34.32,0.78,8.42,31.37,123
Guwahati,27-11-2019,73.44,126.46,40.99,13.88,82.17,10.7,1,10.75,18.19,182
Hyderabad,27-11-2019,71.3,141.73,4.68,38.76,20.13,10.22,0.85,5.83,28.08,154
Jaipur,27-11-2019,52.64,115.98,10.22,35.23,39.12,48.12,0.74,14.76,66.26,109
Jorapokhar,27-11-2019,136.04,276.18,8.64,9.56,39.12,6.34,0.74,32.44,58.68,306
Kolkata,27-11-2019,114.92,232.5,63.4,55.04,115.33,27.83,1.47,8.3,41.27,276
Lucknow,27-11-2019,207.97,232.5,12.66,46.79,34.59,20.42,1.32,13.69,50.64,373
Mumbai,27-11-2019,73.81,143.06,33.12,40.31,73.44,17.02,0.94,16.55,23.19,173
Patna,27-11-2019,287.55,143.06,45.18,37.27,56.54,17.02,1.63,16.41,18.66,435
Shillong,27-11-2019,12.69,15.68,0.53,1.62,0.54,1.64,0.17,3.58,11.6,29
Talcher,27-11-2019,12.69,15.68,0.53,1.62,0.54,1.64,0.17,3.58,11.6,29
Thiruvananthapuram,27-11-2019,39.81,65.38,11.52,24.52,22.41,11.69,1.3,9.93,32.06,83
Visakhapatnam,27-11-2019,72.71,119.26,2.87,28.31,17.37,10.91,0.85,9.67,84.34,169
Ahmedabad,28-11-2019,38.15,89.99,7.78,140.56,77.43,10.91,7.78,166.39,40.11,236
Amaravati,28-11-2019,57.83,88.67,2.46,14.13,9.61,10.05,0.78,15.1,51.67,121
Amritsar,28-11-2019,25.36,39.49,9.52,9.85,19.31,13.04,0.65,12.42,11.47,44
Bengaluru,28-11-2019,23.08,53.29,13.08,29.76,35.02,18.19,1.04,6.31,30.99,86
Bhopal,28-11-2019,120.33,254.98,15.08,61.66,45.06,16.17,1.42,37.97,66.82,312
Brajrajnagar,28-11-2019,129.09,226.22,17.82,12.03,23.66,51.44,1.09,12.18,7.43,312
Chandigarh,28-11-2019,42,74.34,28.32,29.43,51.8,5,0.85,10.01,5.92,100
Chennai,28-11-2019,30.56,62.56,5.67,20.28,22.02,40.31,0.52,7.09,32.91,63
Coimbatore,28-11-2019,37.45,56.98,12.63,27.06,39.68,4.64,0.76,12.43,23.12,59
Delhi,28-11-2019,31.03,58.6,10.57,32.3,27.14,30.25,0.65,8.99,28.72,106
Gurugram,28-11-2019,33.78,66.95,5.5,35.91,25.34,30.25,0.5,3.73,35.71,97
Guwahati,28-11-2019,87.21,135.39,45.65,13.77,89.7,10.4,1.05,10.79,18.3,136
Hyderabad,28-11-2019,74.49,141.9,8.62,49.64,30.01,13.02,0.88,7.11,27.41,146
Jaipur,28-11-2019,91.33,173.58,9.37,36.15,41.64,47.78,1.07,12.92,62.43,175
Jorapokhar,28-11-2019,110.73,283.52,8.74,9.36,41.64,6.3,1.07,26.56,45.12,305
Kolkata,28-11-2019,74.28,156.41,45.84,47.44,92.95,24.42,1.13,8.09,35.04,211
Lucknow,28-11-2019,212.9,156.41,8.7,37,26.59,20.42,1.09,9.28,49.72,377
Mumbai,28-11-2019,71.95,142.88,23.35,49.86,73.14,19.14,1.1,17.73,35.46,146
Patna,28-11-2019,209.27,142.88,94.66,56.21,106.91,19.14,2.21,19.22,16.12,403
Shillong,28-11-2019,12.47,17.01,0.59,1.85,0.75,1.89,0.12,4.23,18.27,28
Talcher,28-11-2019,71.89,239.76,4.45,5.5,9.5,2.8,0.72,15.32,13.01,28
